,taste,quantity,delivery,reviews,store_name
189,3,5,5,폴더버거에 꽂혀서 자주 시켜먹었었는데 오늘 시킨건 유독 소스가 부족해서 다른 날 먹었던 맛이랑 조금 달라서 아쉬웠어요ㅜ 건조하고 퍽퍽하기도 해서 앞으로 신경써주시면 좋을 거 같아요,롯데리아-숙대입구역점
190,3,3,3,"양념감자에 시즈닝 안왔어요,,",롯데리아-숙대입구역점
191,4,5,1,배달원이 양ㅇㅊ인건지 배달완료 알람이후 20분 넘어서 도착해서 매장이랑 전화하는 수고로움이 있었네요ㅜ 배달알림시간보다도 늦게오고 매장에서 알려준 시간보다도 늦게오고... 햄버거도 식어서 오고...,롯데리아-숙대입구역점
192,3,3,3,배달예상시간보다는 늦게 도착했지만 그래도 맛있게 잘 먹었습니당~,롯데리아-숙대입구역점
193,1,2,1,주문한지 1시간 10분이 지나서 햄버거는 미지근하고 감튀는 다 식어서 눅눅하네요.주문이 밀렸으면 일시적으로 주문보류 설정이라도 해놓으시던가 서비스 엉망.타배송 업체는 라이더 위치 확인도 가능한데 여긴 그런것도 없고 완전 실망과 동시에 화가납니다.,롯데리아-숙대입구역점
194,4,4,3,배달이 좀 느렸는데 맛있습니다,롯데리아-숙대입구역점
195,1,5,5,이게 뮌가요? 일주일에2~3 번 시켜 먹는데 오늘은 최악이네요 햄버거는 차디 차고 윙은 평소랑 다르네요 맛이 없어요,롯데리아-숙대입구역점
196,3,3,1,음료에 얼음좀 빼달라니까 빼주시지도 않고.. 배달도 어디 뺑뺑 돌아왔는지 다 녹아있어서 밍밍한 사이다 잘마셨습니다 ㅎㅎ,롯데리아-숙대입구역점
197,3,5,5,햄버거맛은 늘 먹던 그 맛.포테이토가 조금 실망.,롯데리아-숙대입구역점
198,4,3,4,커피랑 아이스크림 꼭 누가 먹다 남은거 같았어요.. 배달 시간은 보통.. 35분 걸린다고했는데 50분 정도? 그래도 저렴하게 잘 먹었습니다,롯데리아-숙대입구역점
199,3,3,3,배달이 좀 느렸어요,롯데리아-숙대입구역점
200,3,3,2,배달은 이십분도 넘게 늦고 다 식어서 오고.. 첨부터 도착예상 시간을 넉넉하게 보내시지 그랬어요. 자주 시키는 곳인데 이런적은 처음이네요. 입맛만 버렸네요.,롯데리아-숙대입구역점
201,3,4,3,무난한 맛이고 배달도 느리진 않았어요,롯데리아-숙대입구역점
202,5,1,4,"토네이도가,, 맨날 시키던 그 양이 아니라 반정도밖에 들어있질않던데 배달기사분이 먹은건지 아스크림을 적게 넣은신건지ㅠ 버거는 잘먹엇습미다~!",롯데리아-숙대입구역점
203,1,5,5,원래 되게맛있어서 kfc말고 여기시켜먹는데 점장이나 알바생바뀌었나요? 소스가 거의없다시피하네요 본사 지침 정량대로 해주면좋겠네요,롯데리아-숙대입구역점
204,3,3,3,생각 보다 빨리 오내요,롯데리아-숙대입구역점
205,4,5,3,배달 예상시간보다 20분 지연 ;;; 거기에 소스 다 새서 봉투에 덕지덕지 따뜻하지도 않고 ㅠ,롯데리아-숙대입구역점
206,1,1,1,원래 후렌치 후라이양이 적은걸 알았는데 이건 좀 심해요 이라 라즈사이즈인가요?콜라는 탄산 다빠서 맹물맞이예요 자주시켜먹었는데 오늘은 너무하네요,롯데리아-숙대입구역점
207,4,5,3,먼저 배달이 늦었습니다 당연히 배달이 늦으니까 감자튀김도 굉장히 눅눅해졌고요. 오는데 40분이 걸렸는데 빨대도 없고 원래 휴지도 주셨는데 휴지도 없고 바쁘셨나 봅니다. 다음에는 꼼꼼히 잘 부탁드립니다. 그래도 케찹은 많이 주셨어요. 맛도 있습니다.,롯데리아-숙대입구역점
208,5,4,3,따듯 하게 잘왔어요! 근데 좀 늦게 도착을 ㅎㅎㅎ 그래도 3개 시켜서 만족 입니다-,롯데리아-숙대입구역점
209,4,2,3,예상시간보단 더 걸렸네요 클래식 치즈버거가 너무. 속이 부실한느낌은 느낌탓인가요?,롯데리아-숙대입구역점
210,3,2,2,빨대도 안주시구 감자튀김은 다식어서 딱딱하네요 휴 그냥 전체적으로 보통 한번쯤은 먹을만하네요,롯데리아-숙대입구역점
211,5,5,3,ㅋㅋㅋㅋ 이번에도 아메리카노 시켯는데 병이아니고 제대로된 아메리카노 왓네요 혹시나해서 아이스로 안시켯는데 앞으로 아이스 시킬때 주의해야겠네요 아메리카노 선택하면 병커피 나오는줄알고 그냥먹어서 억울하네욬ㅋㅋ,롯데리아-숙대입구역점
212,3,5,5,감자튀김이 다 마른게 배달왔습니다,롯데리아-숙대입구역점
213,4,3,5,-롯-,롯데리아-숙대입구역점
214,5,5,2,"이날 배달이 예상시간보다 20분 늦게 와서 수업 들어가야해서 못 먹고 갔습니다ㅜㅠㅠ 그래도 맛은 있었어요,,",롯데리아-숙대입구역점
215,3,3,3,Its okay normal standart burger,롯데리아-숙대입구역점
216,3,4,5,맛은 역시 나무랄데가 없습니다만.. 양념감자를 시켰는데 봉투가 찢어져서 와서 모르고 흔들었다가 난리가 났네요. 포장 잘해서 보내주세요,롯데리아-숙대입구역점
217,2,2,1,군대 안다녀오신분이 만들었나봐요 두번은 안먹을거같네요 쉑쉑치킨 소스도 같이 안왔네요,롯데리아-숙대입구역점
218,5,3,5,감자튀김 라지로 두개했는데 양이 너무 적네용ㅠ,롯데리아-숙대입구역점
219,3,4,3,아 배달시간보다 늦게 왓어요 그런데 모짜렐라 인더버거에 마요네즈 제외한 소스가 안뿌려졌더라고요... 바쁘다는건 알았지만 소스는 뿌려서주세여,롯데리아-숙대입구역점
220,4,4,2,너무 오래걸린것 빼면 만족합니다,롯데리아-숙대입구역점
221,4,2,4,맛있게 잘먹었습니다 역시 불고기버거는 짱인듯,롯데리아-숙대입구역점
222,4,4,2,맛은 뭐 어디나 비슷하겠지만 배달시간이 너무많이 지연되네요,롯데리아-숙대입구역점
223,4,4,2,배달은 언제나 조금 늦은감이 있지만 그 외엔 흠잡을게 없는 야식,롯데리아-숙대입구역점
224,4,5,3,음식이 다 식어서 와서 맛이 영~~,롯데리아-숙대입구역점
225,3,3,3,늦은 새벽에 여기 밖에 없어서 다행,롯데리아-숙대입구역점
226,5,5,1,토마토 빼 달라고 했는데 안빼주셨어요..ㅋ,롯데리아-숙대입구역점
227,1,1,1,"아파서 빨리 약먹으려고 배달 빠른 곳 시켯는데ㅠㅠ 배달 너무 늦고요 ㅠㅜㅜ 그건 요즘은 어쩔수 없는 것 같아요, 예상한 시간의 3배는 늦엇지만... 그보다 심한건 이 버거는 비추천 일단 얼마나 오래 걸렷는지는 모르겟지만 일단 치즈가 다 굳고 햄버거 차가움.. 처음 먹어보는데 얇기가 2.5~3센치 두께네요.... 요즘 토스트도 이렇게는 안 얇은데.... 음식점 비추는 아닌데 메뉴비추 이 메뉴를 이렇게 오래 걸린다면 이 가격에 다시는 안먹을 거에요. 가격도 대게 비싼편인데..실망.... 배고파서 딴 거 다시 시켜먹으려구요.....",롯데리아-숙대입구역점
228,5,5,1,배달이 늦어서실망 ~^,롯데리아-숙대입구역점
229,4,4,3,햄버거는 롯데리아죠 ^^,롯데리아-숙대입구역점
230,3,3,4,배달도 빠르고 ㄱㅊ네요,롯데리아-숙대입구역점
231,3,3,3,자주먹어요. 좋아요,롯데리아-숙대입구역점
232,3,4,5,배달빠름 패스트푸드 패스트푸드,롯데리아-숙대입구역점
233,2,2,5,햄버거 야채가 쥐꼬리 만큼 들어갔네 다음부터 빅버거로 거래처 옮긴다,롯데리아-숙대입구역점
234,5,5,1,배달은 늦지만 맛있었습니다,롯데리아-숙대입구역점
235,3,3,3,맛과 양은 프랜차이즈라 기대안했고 배달이 좀 느리네요,롯데리아-숙대입구역점
236,5,5,3,배달 예정시간보다 13분 늦었어요~ 이런 적 없었었는데...ㅠㅠ 하지만 맛과 양은 굳이 말할 필요 없지요~ㅎㅎ 맛있게 잘 먹었습니다~^^,롯데리아-숙대입구역점
237,4,4,1,맛은 있었는데 배달이... 예상시간이 6:33 pm 도착시간 6:50 pm... 다 식어서 왔어요,롯데리아-숙대입구역점
238,1,1,1,진짜 욕나온다 콜라는 얼음 다녹아서 맹물이고 버거는 차갑고. 감자튀김은 눅눅하고 배달은70분 에라이 퉤,롯데리아-숙대입구역점
239,4,4,1,배달 시간 예정보단 28분뒤에 왔습니다,롯데리아-숙대입구역점
240,3,5,4,뭔가 먹고 싶은데 뭐든 1일분은 주문이 힘드네요. 단품이라도 주문받고 배달료를 거리 같은 기준으로 하면 좋을탠대요. 최소금액 맞추느라... 감자 튀김 먹고 나머지는;;; 맛이 없어😅😅😅,롯데리아-숙대입구역점
241,4,3,2,오늘은 주문량이 많아서 늦답니다.,롯데리아-숙대입구역점
242,3,1,4,배달은좋았으나 비싸고 큰버거(더블패티)가 사진과 너무다르게 너무너무너무 작아요ㅠㅡㅠ,롯데리아-숙대입구역점
243,1,1,2,혼닭치킨이라고해서 기대했는데 내주먹보다 작음. 이게 무슨닭인지? 메추리일정도로 되게 작음. 12800원주고 먹으면 1000%후회됨. 다시는 절대 안먹음. 누가 공짜로 줘도 안먹음.,롯데리아-숙대입구역점
244,5,5,3,잘 받았습니다...,롯데리아-숙대입구역점
245,4,3,3,"바삭한 튀김옷에 속살은 촉촉한맛 good, 좋았음",롯데리아-숙대입구역점
246,2,3,1,배달지연 그로 인한 눅눅함 등 일부 개선이 요구됨 비에 젖어 다소 훼손됨 등,롯데리아-숙대입구역점
247,3,3,1,최악입니다. 1차 주문을 하고 한시간이 되도록 연락도 없고 배달도 오지 않아 롯데리아에 전화하니 '주문이 들어온게 없다'며 숙대점에 주문한거 맞냐고 우리한테 물어보더니 요기요측 전산 실수 같다며 그쪽에 전화하라고해서 전화함. 요기요는 전산 오류 없다며 황당해함. 알고보니 롯데리아가 포스기 꺼놨었고 그 시간에 우리가 요기요 주문을 넣음. 그거 생각 안 하고 손님의심+요기요탓. 재주문을 하니 사과해서 가져다줘도 모자를 판에 주문한거 하나 빼놓고 배달옴 ㅋㅋ 다시 전화해서 말하니까 사과도 없고 '아.. 다시 가져다 드릴게요' 끝 ㅋㅋ,롯데리아-숙대입구역점
248,3,3,3,시킬때마다 늦는 곳;; 서.울.역.점이나 만.리.점에서 시키는게 훨씬 빨리와요 맛이야뭐.. 프렌차이져라 어디서 시키든 같은맛,롯데리아-숙대입구역점
249,2,3,1,배달도 20분늦었는데 거기까지는 괜챦아요ㅠ 반쪽은 너무 타서 못먹겠네요ㅠ혹시나하고 시켰는데 역시나 ..햄버거만 시켜먹는걸로..,롯데리아-숙대입구역점
250,4,3,4,오늘도 1닭....,롯데리아-숙대입구역점
251,3,3,5,배달하시는분이 친절해서 기분 좋았어요,롯데리아-숙대입구역점
252,3,3,5,"지난달부터 한달에 몇번씩 주문해먹어요 배달시간도 금방오고 항상 만족했는데, 오늘 와규에디션2 처음 주문해봤는데, 사진의 풍성한 양파가 없어서 열어보니 마요네즈 사이에 동그란 조각 하나 묻혀있고, 토마토도 끝부분 단면 같은 작은 동그란 부분이 햄버거 중간에 묻혀있어서 실망했어요 ㅠㅜ 게다가 같이 시킨 다른 햄버거 3개는 괜찮았다는데, 제꺼에서는 딱딱한 하얀 가로세로 3-4mm 정도되는 사각형 모양 이물질도 나왔어요. 지퍼백에 담아놨으니 원인분석하시려면 가져가셔도 되요 ㅜㅜ",롯데리아-숙대입구역점
253,5,3,3,"맛은 좋은데, 조금 아쉬운 양...",롯데리아-숙대입구역점
254,5,3,5,잘먹었어요 잘먹었어요,롯데리아-숙대입구역점
255,3,3,4,배달이 빨라서 좋아요,롯데리아-숙대입구역점
256,1,3,3,오늘 햄버거안에 양상추 상태가 안좋네요 술냄새? 처럼 상한듯한 냄새가 나서 얼마 없는 양상추를 빼고 먹었어요 오늘 날씨도 선선한데 왜 그런건지...,롯데리아-숙대입구역점
257,4,4,3,맛은 괜찮은대 배달중에 햄버거랑 치킨이 다식었어요,롯데리아-숙대입구역점
258,1,1,1,"배달 지연되면 연락이라도 주셨음합니다 햄버거, 감자튀김, 치즈스틱 다 차게 식어왔어요",롯데리아-숙대입구역점
259,5,5,1,숟가락없어 손으로 먹었네,롯데리아-숙대입구역점
260,3,5,5,다좋은데 맛이없어요 미라클버거 비건버거인줄 모르고 시켰다가 피봤네요 ㅠ,롯데리아-숙대입구역점
261,5,5,3,아이스크림이 들었는데 안전배달 요청했다지만 문앞에 놓고 연락을 아예 안 주셨더라고요.....,롯데리아-숙대입구역점
262,3,3,5,배달 빠르네여 지파이 첨 먹어봄,롯데리아-숙대입구역점
263,3,2,3,맛있어요~ 배달도 빠르고 좋습니드,롯데리아-숙대입구역점
264,3,3,3,배달느림 콜라다녹음 상태도 별로..,롯데리아-숙대입구역점
265,1,3,3,너무 식어서 도착했어요 감튀도 이미 눅눅해져버려서 맛있게 먹진 못했습니다.,롯데리아-숙대입구역점
266,4,2,4,배송 정확하고 맛도 다 괜찮은데... 감자튀김을 까먹고 안 넣어주셨네요 ㅠㅜ,롯데리아-숙대입구역점
267,3,3,5,배달 잘 받았어요 ~,롯데리아-숙대입구역점
268,3,4,1,분명히 두군데 이상 돌듯... 눅눅하고 다 헝크러지고,롯데리아-숙대입구역점
269,4,4,1,세상 느립니다. 그냥 한시간 생각하고 주문하시면 마음이 편해져요~ 30분 안이라고 써있지만 그냥 그때 출발하는것 같아요~,롯데리아-숙대입구역점
270,4,4,3,빵이 잘안구워져서 왓었어요ㅜㅜ 주말이라 바쁘셧겟지만요 빨대도 안왓었어요,롯데리아-숙대입구역점
271,3,5,5,포테이토는 그냥 그래요~ 새로운 것 아닌가 봐요,롯데리아-숙대입구역점
272,2,4,1,"배달 예정시간보다 30분 늦게 도착해서 먹기 전부터 좀 그랬는데 김이 다빠져 탄산이 느껴지지 않는 콜라, 눅눅해질대로 눅눅해진 감자튀김을 보고 배달원이 어디서 딴짓을 하다 왔나 싶었습니다. 하지만 버거는 식어도 먹을만 했고 양도 정량이어서 감자튀김 버리고 버거만 두개 먹으니까 한끼식사는 되네요.",롯데리아-숙대입구역점
273,1,3,2,품질관리 유지 실패 약간의 복통 지속적 유저로서 또다시 실망! 그리고 배달도 약간 늦음 (사정상 이해),롯데리아-숙대입구역점
274,4,4,2,배달 예정시간보다 10여분 늦게 도착했어요 그래도 음식은 따뜻한 편이었어요~,롯데리아-숙대입구역점
275,1,3,5,만원 언저리가 적은돈도 아닌데 햄버거는 차갑고 콜라 빨대도 안줌,롯데리아-숙대입구역점
276,3,3,1,치킨하프 주문했는데 너겟이 몇개들어있음 황당하기도하고 치킨하고 너겟하고 같은건가요? ㅋㅋㅋ 나쁜경험추가 롯데리아는 개인적으로 이제 안먹는거로 배달은 왤케 느린거,롯데리아-숙대입구역점
277,5,5,2,다 괜찮은데 여기 문제는 아니지만 배달기사분들이 매번 요청사항을 안보시는것같네요 문앞에 두고 전화 달라고 체크해놓으면 항상 문을 쌔게 두드리시네요..,롯데리아-숙대입구역점
278,3,5,5,맛있었어요 지파이 정말 크더군요,롯데리아-숙대입구역점
279,4,3,4,좋구나 좋아 룰루랑라,롯데리아-숙대입구역점
