,taste,quantity,delivery,reviews,store_name
173,1,1,1,힘들게 일하시는 분들이 오늘 특히나 많이들 바쁘셨나보네요.. 음료도 누락되고 배달 온 버거 상태도... 즐거울거라고 생각했던 휴일의 늦잠이후의 점심이... 와르르륵.. 무너지네요.. 저 치즈는 왜 저기에 붙어 있을까요? ㅎ,버거킹-신림역점
174,5,5,2,밑에빵에 소스 다흘러서 종이는 물이됐고 빵은 흐물흐물 이벤트 기간이라 배달시간 오버된건 그렇다 쳐도 상태가 말이..,버거킹-신림역점
175,2,4,4,더 콰트로치즈는 가격대에 비해 개성없는 평범한 맛(내 개인적인 생각임) 불고기롱치킨은 그냥 그냥 별로임.. 감튀는 최악.. 전체적으로 많이 실망함.. 당분간 주문하고 싶은 생각이 뚝 사라짐...,버거킹-신림역점
176,3,5,5,쉐이킹프라이 요청했는데 그냥 감자가 왔어요ㅜㅜ,버거킹-신림역점
177,3,4,3,먹고 급체를 해서... 양많기는 했는데 좋은 리뷰가 나가긴 어렵겠습니다...,버거킹-신림역점
178,3,4,5,버거킹은 다른 브랜드보다 감튀가 큼직큼직하고 바삭해서 선호했는데 얇고 눅눅하고..실망했지만 그냥저냥 먹었습니다,버거킹-신림역점
179,1,1,1,"3시간째 배달 중이시네요,,^^,, 주소한번 잘못 적었는데,, 점심먹을려 했던 거 저녁으로 먹어야 할 수준입니다. 아무리 비가 오고 바쁘다해도 3시간은 너무 지나치네요.",버거킹-신림역점
180,5,5,3,배달은 좀 느리지만 맛은있어요 ~,버거킹-신림역점
181,3,3,1,1시간 20분만에 옴 콜라 다 샘 콜라 구멍 왜 내논거임?? 다 식어서 옴,버거킹-신림역점
182,1,1,1,최악...... 콜라 김빠지고 얼음없고 시럽도 부족한것같고 다 버리고 집에있는 콜라 따마셨구요 감자튀김 눅눅하고 튀긴지 오래된 느낌이라 에어프라이어 다시 돌려먹었어요,버거킹-신림역점
183,5,5,3,👍👍👍👍👍👍👍,버거킹-신림역점
184,3,5,4,야채가 오래된것하고 섞어서 사용하는것 같아요,버거킹-신림역점
185,3,5,5,"감자랑 너겟은 식어서 왔고, 버거의 양파인지 양상추인지 쉰내가 났어요. 괜찮겠거니 하고 그냥 먹었는데 장 난리 났네요ㅠㅠ 재료 관리 잘 해주세요ㅠㅠ",버거킹-신림역점
186,2,5,3,콜라에 탄산이 없었어요 시럽만 있고 탄산빠졌을때 음료를 보낸거같아요 감튀도 심각하게 눅눅해서 아쉽네요,버거킹-신림역점
187,3,5,4,배달운 빨리왔는데 좀 식어서 왔어요ㅠ,버거킹-신림역점
188,3,4,4,맛나게먹음 짭조름한치킨맛나다,버거킹-신림역점
189,5,5,1,배달원 문제가 많네요ㅡㅡ,버거킹-신림역점
190,4,4,3,생각보다는 맛있지는 않았네요.,버거킹-신림역점
191,4,3,4,비오는날인가맛나게잘먹음,버거킹-신림역점
192,3,4,4,겉에 빵이 왜 이렇게 안 따뜻한거죠? 기분 급 실망 ㅠㅠ,버거킹-신림역점
193,1,1,1,예상 배달시간은 왜있는겁니까 너어무 늦게오네요 콜라 김 다빠져서옴,버거킹-신림역점
194,1,1,5,배달시간이 한시간이걸린다고처음에톡이왔는데 음식을갖고돌아다니시간을말한거같다 시간은잘맞춤 그리고 불고기와퍼를시켰는데 와퍼안에 패티랑 야채만들어있었음 소스는?그맛에먹는건데,버거킹-신림역점
195,2,3,3,맛나게먹음맛나게먹음,버거킹-신림역점
196,4,4,2,콜라에 얼음이 없네요;; 다 녹은거같아요,버거킹-신림역점
197,2,2,4,배달은 아닌듯. 직접가서 먹는게 맛있음. 다 식어서 맛이없음,버거킹-신림역점
198,3,5,4,"As always french fries were not warm at all, instead dry with the sauce. It seems as the inevitable problem due to the delivery time, but the experience told me not to anticipate the food same as on offline. The burger and drink were so good anyway🙂",버거킹-신림역점
199,2,3,3,맛없은거 시켯어요 ㅠㅠ,버거킹-신림역점
200,2,2,1,감자튀김은 눅눅해지고 버거는 다식어빠지고 배달시간은 1시간20분을 넘기시네요,버거킹-신림역점
201,2,2,3,잘먹었습니다.....,버거킹-신림역점
202,2,5,5,양상추가 너무 시들시들 한것 같네요 다 빼고 먹엇어요,버거킹-신림역점
203,2,2,4,인간적으로 다식은 건 보내지 마시던가 데워서 주세요 버거 두개중 하나는 따뜻한데 하나는 왜이리 차갑고 감자튀김은 언제걸 주셨길래 딱딱하고 뻑뻑하고 건조한건지.. 대면안하고 사먹는 고객이라 아무거나 갖다 줘도 된다는 마인든가요? 버거랍시고 한두푼 하는것도아니고 개당 만원씩주고 샀는데 길지나가다 사먹는 핫도그만도 못하잖아요 따뜻한 음식으로 보내주는 게 정상이 아닌건가요?,버거킹-신림역점
204,5,5,1,빨대 안줬어요 칼 넣어 달랫는데 안 줬어요 바빳나?,버거킹-신림역점
205,3,3,3,맛있어요__________,버거킹-신림역점
206,4,3,3,이벤트 덕분에 저렴하게 먹었어요,버거킹-신림역점
207,4,3,5,배달 빨라요~~~~,버거킹-신림역점
208,3,3,3,잘먹음맛나게먹음감자좀싱거움,버거킹-신림역점
209,1,1,1,배달 최악 두시간 가까이 걸림 다 식어서 불어터진 햄버거 감자튀김 한입 먹고 바로 종량제행,버거킹-신림역점
210,1,3,1,우와 치즈가 난리부르스라 먹기 정말 힘들더라구요~ 우가우가 원시인 체험하는줄 알았어요! 콜라는 컵뚜껑을 열었더니 콜라가 새어 나온건지 씌워주는 랩 위로 흥건하더라구요~ 이왕이면 랩 안으로 흥건해주지 생각했어요! 제로콜라는 원래 얼음 한개도 안 넣어주나봐요~ 감자튀김은 내가 스펀지를 먹는건지 밀가루 덩어리를 먹는건지 모르겠더라구요! 차라리 찐감자를 소금에 찍어 먹는게 훨씬 더 맛있겠더라구요~ 아이스커피에는 빗물이 들어갔는지 햄버거가 들어갔는지 탄 빵맛이 났어요! 어떻게 커피까지 맛없을수가 있을까요~ 배달은 1시간 30분 걸렸네요!,버거킹-신림역점
211,1,1,1,원래 음료에 구멍있음? 비도 오는데 이걸 누가 먹으라고 개빡쳐서 원 음료버림,버거킹-신림역점
212,5,5,3,버거는 버거킹이지요 근데 거리가 너무 멈 ㅠㅠ,버거킹-신림역점
213,3,3,3,왔는데 비에 다 졎었네요,버거킹-신림역점
214,2,4,5,치스프라이에 치즈가 없어서 잘못왔나하고 보니 깨처럼 아주 살짝 치즈가 뿌려져있었음요ㅠ 자세히 봐야 치즈가루조금 보임ㅠ,버거킹-신림역점
215,5,2,5,크리미모짜롤이 9개 밖에 안와서 당황했습니다 다음에는 확인 한번 더 해주세요,버거킹-신림역점
216,1,5,4,감튀가 다말랐으며 콜라는 김이 다 새서 맛이 이상하고 햄버거는 이제 맛이 없네요,버거킹-신림역점
217,2,2,2,배달상태가 진짜... 실제로 칠리치즈프라이 맛도 없구요 통새우와퍼는 아무리 주니어라지만 새우 한마리들어있음ㅋㅋㅋㅋ 이름이 너무 과한거 아닌가,버거킹-신림역점
218,3,3,5,가서 먹었을 땐 버거가 푸짐했는데 배달시켰더니 속재료가 많이 부실하네요,버거킹-신림역점
219,4,4,3,맛잇네요. .,버거킹-신림역점
220,3,5,5,아채가 한쪽에 밀려있고 너무 대충 만드신거 아닙니까,버거킹-신림역점
221,5,5,1,배달이 너무 늦은것만 빼면 좋았어요,버거킹-신림역점
222,4,4,3,"따뜻한거 위에 차가운거 놔둬서, 깔끔하지도 않은 포장에 물생기고 눅눅하고 맛도 변하고, 콜라는 한모금 새어있고~ 배달은 또 벨 누르고...안심배달은 왜 있는거임?",버거킹-신림역점
223,2,2,2,감자가 다 식어서 ㅜㅜ 햄버거도 오늘따라 맛이 ㅜ .ㅜ,버거킹-신림역점
224,3,3,3,맛있게 잘 먹었어요 ~,버거킹-신림역점
225,3,4,5,메가몬스터x 가격 햄버거 하나가 만원인데 맛이 너무 떨어짐 그냥 소스 범벅 잡탕맛임. 그냥 와퍼가 3배 더 나음.,버거킹-신림역점
226,3,4,3,콜라에 얼음없는게 아쉽네요,버거킹-신림역점
227,3,4,3,감튀가 맛이 없어요 그나마 할인가격이라 만족함,버거킹-신림역점
228,5,5,2,다 좋은데 배달이 예정시간보다 자주 늦네요 아예 예정시간을 늦게 잡아주던지..좀 아쉽네요,버거킹-신림역점
229,3,5,5,패티가 좀 별로인듯해여,버거킹-신림역점
230,3,5,5,어니언링은 좀더 튀겨야할거 같아요. 버거는 이지근했어요,버거킹-신림역점
231,1,1,4,와 이걸 통새우와퍼주니어라고 파는거에요? 내용물 실환가요 저거 하나에 오천팔백원ㅋㅋㅋㅋ 진짜 이런걸 오천팔백원 주고 판다는게 안믿겨요~~ 처음에 주문 잘못온줄알았네요 저 새우 두개넣고 오천팔백원 통새우와펔ㅋㅋㅋ 진짜 다시는 안시켜먹어요;,버거킹-신림역점
232,4,4,2,맛은 괜찮은데 배달이 좀 늦어서 치즈가 다 굳었어요 ㅠㅠㅠ,버거킹-신림역점
233,4,3,5,햄버거는 맛있었구용 감자는 업그레이시켰는데 보통양과같고 치킨은. 좀 별로 새우튀김 강추,버거킹-신림역점
234,3,3,5,대게 햄버거도 별로였고 잘먹던 트러플 버거도 뭐가 그렇게 아까운지 재료 한 줌씩 처넣었네 ㅋㅋㅋ야 진짜 햄버거 한번만 더 이따위로 만들면 햄버거 들고 찾아간다,버거킹-신림역점
235,4,3,4,가격에 비해서 양은 적은데 맛은 있어요!!,버거킹-신림역점
236,1,1,1,감자튀김을 업그레이드해서시켰는데 그냥일반으로오네요 무슨 이런일이 기분이 너무나쁘네요 그냥 돈만받아가고,버거킹-신림역점
237,2,3,4,버거가 한쪽으로 쏠려있어서 그점이 아쉬웠어요,버거킹-신림역점
238,4,5,2,이번 주문은 실망스러웠습니다. 주문이 몰린건지 감자튀김이 기름에 쩔어서 뭉쳐있고 배달운전이 험한지 햄버거는 한쪽으로 쏠려 찌그러져있고 차마 사진을 찍을 수가 없었네요.,버거킹-신림역점
239,5,5,1,배달 상태가 너무 안좋습니다 다 찌그러져서 속내용물이 다 나와있더군요 신경좀 써주세요,버거킹-신림역점
240,3,3,3,세트 메뉴변경해서 쉐이킹 프라이로 변경했는데 시즈닝 안옴. 하다못해 케쳡도 없음. 평소라면 신경 안쓸 버거 눌림까지 짜증남. 다음부턴 제발 신경 써 줬으면..,버거킹-신림역점
241,2,2,3,트러플프라이에 포크 좀 챙겨주시지 손으로 먹기도 그렇고. 배달도 친절했으면,버거킹-신림역점
242,2,4,5,1. 번이 너무 맛이 없습니다. 정확히는 밀도가 너무 없습니다. 마치 빵의 형태를 한 공기처럼 부풀리기만 해서인지 빵이 씹는맛도 없고 그냥 입속에서 녹습니다(칭찬 아님) 2. 안 넣으니만 못한 토마토 슬라이스. 음 나무 흐물거립니다. 와퍼 소스랑 범벅이 되서 하얗게 국물 떨어지면서 신선한 느낌도 전혀없고 저 처럼 토마토 좋아하던 사람도 눈살 찌푸려지는데 이거 먹으면 토마토 혐오자 됨. 그리고 이거랑 1번 공기번이랑 합쳐지면서 최악의 식감이 완성... 솔직히 이 지점에서 배달 받아먹고 맛있다고 느낀적이 없습니다 대대적인 개편을 해야,버거킹-신림역점
243,3,3,5,바삭킹이 닉값못하고 안바삭거림,버거킹-신림역점
244,1,1,2,행사를 떠나서 돈주고 사먹는건데 이건좀 아니다싶네요 감자는 다식어서 딱딱하고 질기고 치즈스틱은 치즈가 덜 녹은 건지 딱딱 끊기고 식어서 오고 볼도 마찬가지고요 햄버거도 다식어서 맛도 없고 다시는 안시킬꺼같아요 버거킹 좋아했었는데 이건아니다싶네요,버거킹-신림역점
245,3,3,5,지금까지 본것 중에 제일 부실해요,버거킹-신림역점
246,3,4,5,"와퍼랑 와퍼주니어 둘 다 뜨겁지 않고, 미지근하게 와서 별로였음.. 감튀도 뜨끈뜨끈하지 않고, 맛이나 양 둘 다 그냥그냥... 제로콜라도 탄산느낌이 쫌 부족했음.. 전에는 할인기간에 주문해도 안 이랬는데..",버거킹-신림역점
247,3,3,5,분명 할인해서 먹었는데 비싸게 느껴지는 이유는 뭘까요 ㅠㅠ 요즘 햄버거 너무 비싸네요 세트도 아니고 단품 두개 시켰는데 ㅠㅠ 야채가 너무 적었어요 ㅠㅠ 빵이랑 소스맛 ㅠㅠ 배달은 빨라서 좋았어요,버거킹-신림역점
248,1,1,1,감튀 원래 이런 식으로 오픈해서 오나요? 일반 감튀는 소중히 안에 있고 구운갈릭? 이건 맨 위로 오픈해서 먼지 들어가든 누가 먹어도 모르게 왔네요 이슈가 많은데 이런거 좀 신경 쓰시죠 포장 조금만 신경 쓰면 괜한 사람 의심 안해도 되고 참 좋을텐데 아쉽네요 찝찝해서 감튀 다 버립니다,버거킹-신림역점
249,1,1,1,아니 얼음이 다녹을정도로 배달을 돌아다닐꺼면 미리 얼음을빼서 배달을 다니시던지 콜라랑 얼음다녹은물이 섞여서 이게 세트시킨이유가 있을까요 갈때마다 알바들 바쁘다는 얼굴로 우선 친절이라는건 보이지도않을때부터 알아봤어야할듯요,버거킹-신림역점
250,3,3,4,주문했는디 몬가 바낀것 같은 기분은 멀까요? 이 콜라가 라지 싸이즈 입니까?,버거킹-신림역점
251,4,3,3,맛있어요! 배달도 전보다는 빨라진거 같아요,버거킹-신림역점
252,4,4,1,"세트를 두개 시켰는데, 콜라가 한개만 왔네용. 빨대는 두개주고...? 전화도 안받아요.",버거킹-신림역점
253,2,2,1,"배달러가 쓰렉임. 친절은 얼어죽어도 안보임. 커피가 컵 외부에 흐를정도로 험하게 운전한거 같고, 초인종 누르지도 않고 전화해서 누군지 설명없이 다짜고짜 ""집에 없냐""고 물어보는데 매우 불쾌했음. 음식도 건성으로 전달하니까 놓쳐서 떨어질뻔함. 참나, 어이가 없어서 음식 받고나서 왜 시켰는지 생각하게 하네. 기분이 개같은데 음식이 맛있을리가 있나. 배달하기 싫으면 걍 때려쳐라",버거킹-신림역점
254,1,1,1,콜라에 얼음 없고 빨대 없고 심지어 콜라는 밖으로 줄줄 새어나와있음. 기본적인게 아예 안되네 여긴,버거킹-신림역점
255,3,5,3,맛있어요~~!단지 감자튀김이 덜익은 느낌이나서 아쉬워요,버거킹-신림역점
256,1,1,1,비 오니까 1시간 걸리고 감자 눅눅하고 딱딱한건 이해하는데 얼음 빼달라는 요청사항 무시할거면 왜 요청사항이 있는거?,버거킹-신림역점
257,1,4,4,오늘은 정말 맛이 없네요. 야채도 너무적고 소스도적고 퍽퍽해서정말 맛이없어요.,버거킹-노원역점
258,3,4,5,거리가 좀되는데 배달해 주셔서 고맙습니다,버거킹-노원역점
259,1,5,5,맛이 넘 없어요. 버거 넘 좋아하는데 버거도 별로고 감자튀김 이렇게 뻣뻣하고 맛 없는건 첨 먹어보네요. 다신 먹고 싶지않네요.,버거킹-노원역점
260,1,5,5,통베이컨 갖다 버려라,버거킹-노원역점
261,1,1,1,보통이에요,버거킹-노원역점
262,1,1,5,통베이컨와퍼는 신메뉴라해서 시켜봤는데 취향은 다 다른거라 개인적으로 오리지널이 더 좋네요 문제는 감자튀김인데 따뜻하게 보내달라고 요청했음에도 뜨거운김에 갇혀서 눅눅해진거면 그래도 이해하겠는데 매장에서 미리튀겨둔거 다식어서 감자말랭이되기 직전상태인걸 소비자한테 돈주고 파는건 비양심적인겁니다. 상태는 보고 파셔야죠. 이런걸 돈주고 사먹는 사람은 얼마나 기분나쁠지 생각하면서 장사하길바랍니다.,버거킹-노원역점
